date,depth,temp,sp_cond,do,p_h,chl_a,temp_flag,sp_cond_flag,do_flag,p_h_flag,chl_a_flag
2012-11-20,37,3.95,483,0,7.49,,,,,,ND
2012-11-20,38,3.95,484,0,7.48,,,,,,ND
2012-11-20,39,3.95,485,0,7.47,,,,,,ND
2012-11-20,40,3.94,486,0,7.47,,,,,,ND
2013-01-18,0.5,1.04,440,7.6,8.02,13.1,,,,,
2013-01-18,1,1.93,450,7.27,7.96,10.4,,,,,
2013-01-18,2,2.31,451,6.555,7.93,9.9,,,,,
2013-01-18,3,2.57,452,6.09,7.89,7.9,,,,,
2013-01-18,4,2.87,451,5.755,7.89,6.9,,,,,
2013-01-18,5,3.03,451,5.4,7.88,6.6,,,,,
2013-01-18,6,3.26,452,5.17,7.87,6.5,,,,,
2013-01-18,7,3.34,454,5.13,7.87,6.3,,,,,
2013-01-18,8,3.36,455,4.685,7.86,6.1,,,,,
2013-01-18,9,3.35,457,4.51,7.85,6.1,,,,,
2013-01-18,10,3.32,458,4.315,7.83,5.8,,,,,
2013-01-18,11,3.24,461,4.27,7.8,6,,,,,
2013-01-18,12,3.23,462,4.255,7.81,6.1,,,,,
2013-01-18,13,3.2,463,4.21,7.8,6.1,,,,,
2013-01-18,14,3.2,464,4.165,7.79,5.4,,,,,
2013-01-18,15,3.2,465,3.99,7.79,6.1,,,,,
2013-01-18,16,3.2,466,3.815,7.78,6.2,,,,,
2013-01-18,17,3.19,466,3.335,7.76,6.3,,,,,
2013-01-18,18,3.21,467,0.45,7.76,6.1,,,,,
2013-01-18,19,3.26,468,0.21,7.75,6.1,,,,,
2013-01-18,20,3.34,468,0.14,7.74,6.05,,,,,
2013-01-18,21,3.4,467,0.095,7.73,,,,,,ND
2013-01-18,22,3.4,468,0.07,7.72,,,,,,ND
2013-01-18,23,3.45,469,0.045,7.71,,,,,,ND
2013-01-18,24,3.58,471,0.035,7.67,,,,,,ND
2013-01-18,25,3.82,474,0.025,7.65,,,,,,ND
2013-01-18,26,3.82,475,0.02,7.65,,,,,,ND
2013-01-18,27,3.84,475,0.02,7.64,,,,,,ND
2013-01-18,28,3.86,475,0.015,7.63,,,,,,ND
2013-01-18,29,3.86,475,0.01,7.62,,,,,,ND
2013-01-18,30,3.87,476,0.005,7.61,,,,,,ND
2013-01-18,31,3.85,476,0,7.61,,,,,,ND
2013-01-18,32,3.83,477,0,7.61,,,,,,ND
2013-01-18,33,3.81,477,0,7.6,,,,,,ND
2013-01-18,34,3.82,478,0,7.6,,,,,,ND
2013-01-18,35,3.82,478,0,7.6,,,,,,ND
2013-01-18,36,3.83,479,0,7.59,,,,,,ND
2013-01-18,37,3.87,481,0,7.59,,,,,,ND
2013-01-18,38,3.89,485,0,7.57,,,,,,ND
2013-01-18,39,3.9,490,0,7.56,,,,,,ND
2013-01-18,40,3.9,498,0,7.53,,,,,,ND
2013-02-21,0.5,0.88,431,7,7.67,16.9,,,,,
2013-02-21,1,1.24,433,6.64,7.66,17.4,,,,,
2013-02-21,2,2.55,445,5.27,7.59,12.8,,,,,
2013-02-21,3,2.79,446,4.35,7.58,7.2,,,,,
2013-02-21,4,3.17,446,3.72,7.59,7.1,,,,,
2013-02-21,5,3.32,449,3.04,7.59,6.8,,,,,
2013-02-21,6,3.35,451,2.59,7.58,6.6,,,,,
2013-02-21,7,3.31,453,2.56,7.57,6.6,,,,,
2013-02-21,8,3.3,455,1.72,7.56,6.8,,,,,
2013-02-21,9,3.3,457,1.37,7.55,6.6,,,,,
2013-02-21,10,3.26,459,0.98,7.53,6.6,,,,,
2013-02-21,11,3.24,460,0.89,7.53,6.9,,,,,
2013-02-21,12,3.22,462,0.87,7.52,6.8,,,,,
2013-02-21,13,3.21,463,0.79,7.5,6.8,,,,,
2013-02-21,14,3.19,464,0.86,7.5,6.8,,,,,
2013-02-21,15,3.21,464,0.69,7.49,7.1,,,,,
2013-02-21,16,3.27,464,0.54,7.48,7,,,,,
2013-02-21,17,3.29,464,0.32,7.48,7,,,,,
2013-02-21,18,3.33,467,0.15,7.46,6.9,,,,,
2013-02-21,19,3.37,467,0.04,7.45,7,,,,,
2013-02-21,20,3.4,468,0,7.44,7.2,,,,,
2013-02-21,21,3.46,467,0,7.43,,,,,,ND
2013-02-21,22,3.53,467,0,7.43,,,,,,ND
2013-02-21,23,3.52,468,0,7.42,,,,,,ND
2013-02-21,24,3.57,468,0,7.42,,,,,,ND
2013-02-21,25,3.64,469,0,7.41,,,,,,ND
2013-02-21,26,3.63,469,0,7.4,,,,,,ND
2013-02-21,27,3.54,470,0,7.41,,,,,,ND
2013-02-21,28,3.55,470,0,7.41,,,,,,ND
2013-02-21,29,3.53,471,0,7.41,,,,,,ND
2013-02-21,30,3.54,471,0,7.41,,,,,,ND
2013-02-21,31,3.6,471,0,7.4,,,,,,ND
2013-02-21,32,3.62,472,0,7.4,,,,,,ND
2013-02-21,33,3.66,472,0,7.39,,,,,,ND
2013-02-21,34,3.65,473,0,7.39,,,,,,ND
2013-02-21,35,3.65,473,0,7.39,,,,,,ND
2013-02-21,36,3.643,473.667,0,7.39,,,,,,ND
2013-02-21,37,3.638,474.167,0,7.39,,,,,,ND
2013-02-21,38,3.633,474.667,0,7.39,,,,,,ND
2013-02-21,39,3.628,475.167,0,7.39,,,,,,ND
2013-02-21,40,3.623,475.667,0,7.39,,,,,,ND
2013-03-18,0.5,1.68,454,7.95,8.6,31.3,,,,,
2013-03-18,1,2.41,448,6.82,8.45,18.6,,,,,
2013-03-18,2,3.16,446,4.51,8.28,9.2,,,,,
2013-03-18,3,3.39,448,2.56,8.12,6.6,,,,,
2013-03-18,4,3.4,452,1.98,8,6.4,,,,,
2013-03-18,5,3.37,454,1.39,7.93,6.2,,,,,
2013-03-18,6,3.36,454,1.1,7.87,6.2,,,,,
2013-03-18,7,3.34,455,0.92,7.81,6.4,,,,,
2013-03-18,8,3.33,456,0.83,7.78,6.5,,,,,
2013-03-18,9,3.23,462,0.83,7.75,6.6,,,,,
2013-03-18,10,3.2,464,0.51,7.75,6.7,,,,,
2013-03-18,11,3.19,466,0.31,7.73,6.8,,,,,
2013-03-18,12,3.2,468,0.11,7.7,6.7,,,,,
2013-03-18,13,3.21,468,0.05,7.67,6.8,,,,,
2013-03-18,14,3.22,468,0,7.66,6.8,,,,,
2013-03-18,15,3.22,469,0,7.65,6.8,,,,,
2013-03-18,16,3.26,469,0,7.63,6.8,,,,,
2013-03-18,17,3.36,469,0,7.6,7,,,,,
2013-03-18,18,3.45,470,0,7.59,7,,,,,
2013-03-18,19,3.44,470,0,7.58,7.1,,,,,
2013-03-18,20,3.53,470,0,7.56,7,,,,,
2013-03-18,21,3.61,470,0,7.55,,,,,,ND
2013-03-18,22,3.67,470,0,7.54,,,,,,ND
2013-03-18,23,3.75,472,0,7.53,,,,,,ND
2013-03-18,24,3.78,472,0,7.51,,,,,,ND
2013-03-18,25,3.82,472,0,7.5,,,,,,ND
2013-03-18,26,3.82,473,0,7.49,,,,,,ND
2013-03-18,27,3.83,473,0,7.48,,,,,,ND
2013-03-18,28,3.83,474,0,7.48,,,,,,ND
2013-03-18,29,3.84,475,0,7.47,,,,,,ND
2013-03-18,30,3.83,475,0,7.46,,,,,,ND
2013-03-18,31,3.84,477,0,7.46,,,,,,ND
2013-03-18,32,3.82,477,0,7.46,,,,,,ND
2013-03-18,33,3.78,477,0,7.45,,,,,,ND
2013-03-18,34,3.8,478,0,7.45,,,,,,ND
2013-03-18,35,3.82,480,0,7.44,,,,,,ND
2013-03-18,36,3.85,484,0,7.42,,,,,,ND
2013-03-18,37,3.91,488,0,7.4,,,,,,ND
2013-03-18,38,3.93,492,0,7.39,,,,,,ND
2013-03-18,39,3.96,501,0,7.33,,,,,,ND
2013-03-18,40,3.99,519,0,7.27,,,,,,ND
2013-04-22,0.5,6.5,372,9.52,9.43,15.9,,,,,
2013-04-22,1,6.53,373,9.3,9.12,28.2,,,,,
2013-04-22,2,6.22,377,9.17,9.01,38.2,,,,,
2013-04-22,3,5.9,388,7.95,8.82,37,,,,,
2013-04-22,4,4.2,441,3.7,8.53,10,,,,,
2013-04-22,5,3.63,456,1.93,8.39,9.4,,,,,
2013-04-22,6,3.44,462,0.96,8.27,7.6,,,,,
2013-04-22,7,3.27,467,0.72,8.23,7.1,,,,,
2013-04-22,8,3.24,470,0.33,8.16,7.3,,,,,
2013-04-22,9,3.25,470,0.25,8.07,7.3,,,,,
2013-04-22,10,3.27,471,0.21,8.04,7.2,,,,,
2013-04-22,11,3.29,472,0.05,8.01,7.2,,,,,
2013-04-22,12,3.29,473,0,8.02,6.9,,,,,
2013-04-22,13,3.32,474,0,7.98,6.9,,,,,
2013-04-22,14,3.32,474,0,7.96,6.9,,,,,
2013-04-22,15,3.33,475,0,7.95,6.9,,,,,
2013-04-22,16,3.34,475,0,7.95,6.9,,,,,
2013-04-22,17,3.35,475.667,0,7.943,6.9,,,,,
2013-04-22,18,3.36,476.167,0,7.938,6.9,,,,,
2013-04-22,19,3.37,476.667,0,7.933,6.9,,,,,
2013-04-22,20,3.38,477.167,0,7.928,6.9,,,,,
2013-04-22,21,3.39,477.667,0,7.923,,,,,,ND
2013-04-22,22,3.4,478.167,0,7.918,,,,,,ND
2013-04-22,23,3.41,478.667,0,7.913,,,,,,ND
2013-04-22,24,3.42,479.167,0,7.908,,,,,,ND
2013-04-22,25,3.43,479.667,0,7.903,,,,,,ND
2013-04-22,26,3.44,480.167,0,7.898,,,,,,ND
2013-04-22,27,3.45,480.667,0,7.893,,,,,,ND
2013-04-22,28,3.46,481.167,0,7.888,,,,,,ND
2013-04-22,29,3.47,481.667,0,7.883,,,,,,ND
2013-04-22,30,3.48,482.167,0,7.878,,,,,,ND
2013-04-22,31,3.49,482.667,0,7.873,,,,,,ND
2013-04-22,32,3.5,483.167,0,7.868,,,,,,ND
2013-04-22,33,3.51,483.667,0,7.863,,,,,,ND
2013-04-22,34,3.52,484.167,0,7.858,,,,,,ND
2013-04-22,35,3.53,484.667,0,7.853,,,,,,ND
2013-04-22,36,3.54,485.167,0,7.848,,,,,,ND
2013-04-22,37,3.55,485.667,0,7.843,,,,,,ND
2013-04-22,38,3.56,486.167,0,7.838,,,,,,ND
2013-04-22,39,3.57,486.667,0,7.833,,,,,,ND
2013-04-22,40,3.58,487.167,0,7.828,,,,,,ND
2013-06-06,0.5,23.16,335,15.49,8.9,76.4,,,,,
2013-06-06,1,22.22,332,15.89,8.92,62.3,,,,,
2013-06-06,2,19.87,360,11.92,8.79,74,,,,,
2013-06-06,3,18.02,371,8.12,8.61,84.2,,,,,
2013-06-06,4,11.68,405,0.58,8.16,47.9,,,,,
2013-06-06,5,6.04,437,0.34,8.1,19.9,,,,,
2013-06-06,6,4.62,451,0.22,8.02,16,,,,,
2013-06-06,7,3.91,462,0.16,7.97,12.9,,,,,
2013-06-06,8,3.64,468,0.11,7.93,11.4,,,,,
2013-06-06,9,3.52,470,0.08,7.91,8.2,,,,,
2013-06-06,10,3.48,472,0.06,7.89,8.1,,,,,
2013-06-06,11,3.44,474,0.05,7.87,7.8,,,,,
2013-06-06,12,3.43,474,0.04,7.85,7.7,,,,,
2013-06-06,13,3.41,476,0.13,7.84,7.4,,,,,
2013-06-06,14,3.41,476,0.04,7.82,7.7,,,,,
2013-06-06,15,3.41,476,0.01,7.8,7.1,,,,,
2013-06-06,16,3.41,477,0,7.79,7.2,,,,,
2013-06-06,17,3.41,478,0,7.78,7,,,,,
2013-06-06,18,3.41,478,0,7.77,7,,,,,
2013-06-06,19,3.41,478,0,7.76,7.1,,,,,
2013-06-06,20,3.44,479,0,7.74,7.133,,,,,
2013-06-06,21,3.43,480,0,7.73,,,,,,ND
2013-06-06,22,3.43,481,0,7.72,,,,,,ND
2013-06-06,23,3.44,481,0,7.69,,,,,,ND
2013-06-06,24,3.44,482,0,7.68,,,,,,ND
2013-06-06,25,3.44,483,0,7.66,,,,,,ND
2013-06-06,26,3.45,483,0,7.65,,,,,,ND
2013-06-06,27,3.45,484,0,7.62,,,,,,ND
2013-06-06,28,3.46,486,0,7.61,,,,,,ND
2013-06-06,29,3.46,486,0,7.6,,,,,,ND
2013-06-06,30,3.46,486,0,7.6,,,,,,ND
2013-06-06,31,3.47,487,0,7.59,,,,,,ND
2013-06-06,32,3.47,488,0,7.58,,,,,,ND
2013-06-06,33,3.47,488,0,7.57,,,,,,ND
2013-06-06,34,3.48,488,0,7.56,,,,,,ND
2013-06-06,35,3.48,488,0,7.56,,,,,,ND
2013-06-06,36,3.48,489,0,7.55,,,,,,ND
2013-06-06,37,3.48,489,0,7.54,,,,,,ND
2013-06-06,38,3.48,489,0,7.53,,,,,,ND
2013-06-06,39,3.48,489,0,7.53,,,,,,ND
2013-06-06,40,3.48,490,0,7.52,,,,,,ND
2013-06-29,0.5,20.91,343,9.71,8.58,27.2,,,,,
2013-06-29,1,20.55,343,9.76,8.58,29.5,,,,,
2013-06-29,2,20.36,343,9.46,8.55,30.9,,,,,
2013-06-29,3,19.22,373,4.1,8.25,25.7,,,,,
2013-06-29,4,11.83,420,0.64,8.03,27.9,,,,,
2013-06-29,5,7.07,439,0.23,7.95,13.5,,,,,
2013-06-29,6,4.93,453,0.13,7.91,10.4,,,,,
2013-06-29,7,4.42,458,0.07,7.87,8.7,,,,,
2013-06-29,8,3.82,467,0.03,7.84,8.2,,,,,
2013-06-29,9,3.61,471,0,7.82,7.8,,,,,
2013-06-29,10,3.56,473,0,7.8,7.9,,,,,
2013-06-29,11,3.53,473,0,7.79,7.9,,,,,
2013-06-29,12,3.52,474,0,7.78,7.8,,,,,
2013-06-29,13,3.51,475,0,7.77,7.6,,,,,
2013-06-29,14,3.5,475,0,7.76,7.5,,,,,
2013-06-29,15,3.49,476,0,7.76,7.3,,,,,
2013-06-29,16,3.49,476,0,7.75,7.5,,,,,
2013-06-29,17,3.45,478,0,7.74,7.3,,,,,
2013-06-29,18,3.45,478,0,7.74,7.3,,,,,
2013-06-29,19,3.47,479,0,7.73,7.1,,,,,
2013-06-29,20,3.47,479,0,7.73,7.1,,,,,
2013-06-29,21,3.48,480,0,7.72,,,,,,ND
2013-06-29,22,3.48,480,0,7.71,,,,,,ND
2013-06-29,23,3.47,481,0,7.71,,,,,,ND
2013-06-29,24,3.47,482,0,7.69,,,,,,ND
2013-06-29,25,3.47,483,0,7.68,,,,,,ND
2013-06-29,26,3.47,484,0,7.67,,,,,,ND
2013-06-29,27,3.48,485,0,7.67,,,,,,ND
2013-06-29,28,3.48,487,0,7.66,,,,,,ND
2013-06-29,29,3.48,487,0,7.65,,,,,,ND
2013-06-29,30,3.48,487,0,7.64,,,,,,ND
2013-06-29,31,3.48,487,0,7.63,,,,,,ND
2013-06-29,32,3.48,487,0,7.63,,,,,,ND
2013-06-29,33,3.48,488,0,7.62,,,,,,ND
2013-06-29,34,3.49,489,0,7.62,,,,,,ND
2013-06-29,35,3.49,489,0,7.61,,,,,,ND
2013-06-29,36,3.49,489,0,7.61,,,,,,ND
2013-06-29,37,3.49,489,0,7.6,,,,,,ND
2013-06-29,38,3.49,489,0,7.59,,,,,,ND
2013-06-29,39,3.49,489,0,7.58,,,,,,ND
2013-06-29,40,3.5,490,0,7.46,,,,,,ND
2013-07-24,0.5,18.58,371,8.59,8.37,21.7,,,,,
2013-07-24,1,18.57,371,8.54,8.34,20.6,,,,,
2013-07-24,2,18.54,371,8.42,8.32,20.8,,,,,
2013-07-24,3,18.45,371,8.28,8.31,17.8,,,,,
2013-07-24,4,14.18,419,0.76,7.93,22,,,,,
2013-07-24,5,7.51,441,0.4,7.86,25.7,,,,,
2013-07-24,6,5.24,454,0.35,7.74,15.2,,,,,
2013-07-24,7,4.51,461,0.22,7.64,10.3,,,,,
2013-07-24,8,4,467,0.17,7.54,9.4,,,,,
2013-07-24,9,3.72,472,0.12,7.52,8.4,,,,,
2013-07-24,10,3.61,473,0.09,7.51,7.8,,,,,
2013-07-24,11,3.56,474,0.06,7.49,7.5,,,,,
2013-07-24,12,3.53,475,0.05,7.49,7.5,,,,,
2013-07-24,13,3.56,475,0.04,7.47,7.2,,,,,
2013-07-24,14,3.53,476,0.03,7.46,7.2,,,,,
2013-07-24,15,3.54,476,0.02,7.44,7.5,,,,,
2013-07-24,16,3.52,476,0.01,7.44,7.3,,,,,
2013-07-24,17,3.49,478,0,7.43,7.2,,,,,
2013-07-24,18,3.49,479,0,7.42,7.2,,,,,
2013-07-24,19,3.49,480,0,7.41,7.3,,,,,
2013-07-24,20,3.5,480,0,7.41,7.1,,,,,
2013-07-24,21,3.5,482,0,7.4,,,,,,ND
2013-07-24,22,3.49,482,0,7.39,,,,,,ND
2013-07-24,23,3.49,483,0,7.39,,,,,,ND
2013-07-24,24,3.49,483,0,7.38,,,,,,ND
2013-07-24,25,3.49,484,0,7.38,,,,,,ND
2013-07-24,26,3.49,485,0,7.37,,,,,,ND
2013-07-24,27,3.49,486,0,7.36,,,,,,ND
2013-07-24,28,3.49,487,0,7.36,,,,,,ND
2013-07-24,29,3.49,487,0,7.35,,,,,,ND
2013-07-24,30,3.5,487,0,7.34,,,,,,ND
2013-07-24,31,3.5,488,0,7.34,,,,,,ND
2013-07-24,32,3.5,489,0,7.33,,,,,,ND
2013-07-24,33,3.5,490,0,7.31,,,,,,ND
2013-07-24,34,3.5,491,0,7.3,,,,,,ND
2013-07-24,35,3.51,492,0,7.3,,,,,,ND
2013-07-24,36,3.51,493,0,7.28,,,,,,ND
2013-07-24,37,3.51,493,0,7.28,,,,,,ND
2013-07-24,38,3.51,494,0,7.28,,,,,,ND
2013-07-24,39,3.51,494,0,7.27,,,,,,ND
2013-07-24,40,3.52,497,0,7.27,,,,,,ND
2013-08-27,0.5,19.74,377,10.4,8.45,21.5,,,,,
2013-08-27,1,19.71,377,10.39,8.46,25.8,,,,,
2013-08-27,2,19.66,378,10.35,8.46,26.7,,,,,
2013-08-27,3,18.96,383,6.64,8.29,26.4,,,,,
2013-08-27,4,17.08,401,0.94,7.97,22.6,,,,,
2013-08-27,5,11.15,442,0.44,7.88,27.6,,,,,
2013-08-27,6,6.92,460,0.26,7.82,20.8,,,,,
2013-08-27,7,5.11,465,0.18,7.76,13.1,,,,,
2013-08-27,8,4.41,470,0.14,7.73,9.8,,,,,
2013-08-27,9,3.85,475,0.09,7.69,8.1,,,,,
2013-08-27,10,3.68,477,0.06,7.68,7.9,,,,,
2013-08-27,11,3.62,478,0.04,7.66,7.4,,,,,
2013-08-27,12,3.66,479,0.04,7.65,7.4,,,,,
2013-08-27,13,3.61,480,0,7.45,7.3,,,,,
2013-08-27,14,3.6,480,0,7.45,7.3,,,,,
2013-08-27,15,3.57,481,0,7.45,7.1,,,,,
2013-08-27,16,3.53,482,0,7.44,7.3,,,,,
2013-08-27,17,3.52,483,0,7.43,7.2,,,,,
2013-08-27,18,3.52,484,0,7.42,7.2,,,,,
2013-08-27,19,3.53,485,0,7.42,7.2,,,,,
2013-08-27,20,3.53,486,0,7.41,7.2,,,,,
2013-08-27,21,3.52,487,0,7.4,,,,,,ND
2013-08-27,22,3.52,488,0,7.4,,,,,,ND
2013-08-27,23,3.52,488,0,7.4,,,,,,ND
2013-08-27,24,3.52,490,0,7.39,,,,,,ND
2013-08-27,25,3.52,491,0,7.38,,,,,,ND
2013-08-27,26,3.52,492,0,7.37,,,,,,ND
2013-08-27,27,3.52,493,0,7.35,,,,,,ND
2013-08-27,28,3.52,493,0,7.34,,,,,,ND
2013-08-27,29,3.52,494,0,7.33,,,,,,ND
2013-08-27,30,3.52,495,0,7.33,,,,,,ND
2013-08-27,31,3.52,496,0,7.33,,,,,,ND
2013-08-27,32,3.52,497,0,7.32,,,,,,ND
2013-08-27,33,3.52,497,0,7.32,,,,,,ND
2013-08-27,34,3.52,498,0,7.32,,,,,,ND
2013-08-27,35,3.53,499,0,7.31,,,,,,ND
2013-08-27,36,3.53,499,0,7.31,,,,,,ND
2013-08-27,37,3.53,499,0,7.31,,,,,,ND
2013-08-27,38,3.53,499,0,7.31,,,,,,ND
2013-08-27,39,3.53,500,0,7.3,,,,,,ND
2013-08-27,40,3.53,499,0,7.3,,,,,,ND
2013-09-27,0.5,12.92,400,9.8,8.73,28.8,,,,,
2013-09-27,1,12.92,400,9.49,8.49,31.5,,,,,
2013-09-27,2,12.9,400,9.38,8.45,30.6,,,,,
2013-09-27,3,12.87,400,9.27,8.41,31.5,,,,,
2013-09-27,4,12.85,401,9.17,8.36,31,,,,,
2013-09-27,5,12.79,401,9.06,8.34,31,,,,,
2013-09-27,6,8.69,456,2.18,8.06,18.6,,,,,
2013-09-27,7,5.94,463,0.8,7.96,14.2,,,,,
2013-09-27,8,4.6,471,0.5,7.9,10.1,,,,,
2013-09-27,9,4.21,475,0.39,7.87,8.9,,,,,
2013-09-27,10,3.86,476,0.33,7.86,7.9,,,,,
2013-09-27,11,3.78,477,0.31,7.85,7.7,,,,,
2013-09-27,12,3.7,478,0.28,7.83,7.6,,,,,
2013-09-27,13,3.71,479,0.25,7.83,7.7,,,,,
2013-09-27,14,3.65,480,0.22,7.82,7.3,,,,,
2013-09-27,15,3.63,481,0.2,7.81,7.3,,,,,
2013-09-27,16,3.62,481,0.19,7.8,7.3,,,,,
2013-09-27,17,3.65,482,0.17,7.77,7.3,,,,,
2013-09-27,18,3.63,483,0.15,7.74,7.4,,,,,
2013-09-27,19,3.62,484,0.14,7.67,7.2,,,,,
2013-09-27,20,3.6,485,0.11,7.64,7,,,,,
2013-09-27,21,3.59,485,0.09,7.61,,,,,,ND
2013-09-27,22,3.57,487,0.06,7.59,,,,,,ND
2013-09-27,23,3.55,490,0.01,7.56,,,,,,ND
2013-09-27,24,3.55,492,0,7.54,,,,,,ND
2013-09-27,25,3.55,493,0,7.53,,,,,,ND
2013-09-27,26,3.54,494,0,7.52,,,,,,ND
2013-09-27,27,3.54,495,0,7.51,,,,,,ND
2013-09-27,28,3.54,495,0,7.5,,,,,,ND
2013-09-27,29,3.54,496,0,7.49,,,,,,ND
2013-09-27,30,3.54,497,0,7.49,,,,,,ND
2013-09-27,31,3.54,497,0,7.48,,,,,,ND
2013-09-27,32,3.54,498,0,7.48,,,,,,ND
2013-09-27,33,3.54,498,0,7.47,,,,,,ND
2013-09-27,34,3.54,498,0,7.47,,,,,,ND
2013-09-27,35,3.54,498,0,7.46,,,,,,ND
2013-09-27,36,3.54,499,0,7.46,,,,,,ND
2013-09-27,37,3.55,499,0,7.45,,,,,,ND
2013-09-27,38,3.55,501,0,7.44,,,,,,ND
2013-09-27,39,3.557,501.667,0,7.43,,,,,,ND
2013-09-27,40,3.562,502.667,0,7.42,,,,,,ND
2013-10-27,0.5,11.03,409,11.54,8.19,29.8,,,,,
2013-10-27,1,11.01,409,11.63,8.24,32,,,,,
2013-10-27,2,10.95,409,11.57,8.25,31.2,,,,,
2013-10-27,3,10.89,409,11.51,8.25,29.5,,,,,
2013-10-27,4,10.72,415,9.9,8.19,20.1,,,,,
2013-10-27,5,10.3,417,7.99,8.08,13.5,,,,,
2013-10-27,6,9.33,427,3.12,7.94,13.9,,,,,
2013-10-27,7,7.26,463,0.94,7.81,12.8,,,,,
2013-10-27,8,4.53,475,0.53,7.79,12,,,,,
2013-10-27,9,4.43,474,0.45,7.77,10,,,,,
2013-10-27,10,4.1,477,0.37,7.75,8.6,,,,,
2013-10-27,11,3.9,478,0.32,7.75,8.1,,,,,
2013-10-27,12,3.85,479,0.37,7.72,7.7,,,,,
2013-10-27,13,3.76,480,0.3,7.72,7.6,,,,,
2013-10-27,14,3.74,480,0.26,7.72,7.5,,,,,
2013-10-27,15,3.69,481,0.22,7.71,7.6,,,,,
2013-10-27,16,3.68,482,0.18,7.7,7.6,,,,,
2013-10-27,17,3.66,483,0.16,7.69,7.5,,,,,
2013-10-27,18,3.65,484,0.14,7.68,7.3,,,,,
2013-10-27,19,3.61,486,0.12,7.67,7.9,,,,,
2013-10-27,20,3.57,487,0.1,7.66,7.9,,,,,
2013-10-27,21,3.56,488,0.09,7.65,,,,,,ND
2013-10-27,22,3.57,489,0.08,7.65,,,,,,ND
2013-10-27,23,3.57,490,0.08,7.64,,,,,,ND
2013-10-27,24,3.57,492,0.07,7.63,,,,,,ND
2013-10-27,25,3.57,493,0.06,7.62,,,,,,ND
2013-10-27,26,3.57,493,0.06,7.61,,,,,,ND
2013-10-27,27,3.56,494,0.06,7.6,,,,,,ND
2013-10-27,28,3.56,495,0.06,7.6,,,,,,ND
2013-10-27,29,3.56,495,0.05,7.59,,,,,,ND
2013-10-27,30,3.56,496,0.03,7.58,,,,,,ND
2013-10-27,31,3.56,495,0.01,7.57,,,,,,ND
2013-10-27,32,3.56,497,0.01,7.56,,,,,,ND
2013-10-27,33,3.55,498,0,7.55,,,,,,ND
2013-10-27,34,3.55,498,0,7.54,,,,,,ND
2013-10-27,35,3.56,498,0,7.53,,,,,,ND
2013-10-27,36,3.56,498,0,7.53,,,,,,ND
2013-10-27,37,3.56,498,0,7.52,,,,,,ND
2013-10-27,38,3.56,498,0,7.52,,,,,,ND
2013-10-27,39,3.56,499,0,7.52,,,,,,ND
2013-10-27,40,3.56,501,0,7.51,,,,,,ND
2013-11-18,0.5,6.57,441,8.56,8.5,11.1,,,,,
2013-11-18,1,6.57,441,8.02,8.33,14.6,,,,,
2013-11-18,2,6.57,441,7.84,8.26,14.9,,,,,
2013-11-18,3,6.58,441,7.77,8.21,15.2,,,,,
2013-11-18,4,6.58,441,7.72,8.19,15.3,,,,,
2013-11-18,5,6.58,441,7.67,8.17,15,,,,,
2013-11-18,6,6.58,441,7.63,8.14,14.5,,,,,
2013-11-18,7,6.58,441,7.61,8.12,14.8,,,,,
2013-11-18,8,6.57,441,7.57,8.11,15.1,,,,,
2013-11-18,9,6.02,453,4.37,7.99,14,,,,,
2013-11-18,10,4.87,472,0.98,7.84,8.8,,,,,
2013-11-18,11,4.23,478,0.81,7.81,8.3,,,,,
2013-11-18,12,4.02,479,0.6,7.78,8.1,,,,,
2013-11-18,13,3.91,480,0.47,7.73,7.6,,,,,
2013-11-18,14,3.81,481,0.4,7.68,7.5,,,,,
2013-11-18,15,3.8,482,0.35,7.65,7.8,,,,,
2013-11-18,16,3.78,483,0.33,7.63,8.1,,,,,
2013-11-18,17,3.76,484,0.31,7.6,8.3,,,,,
2013-11-18,18,3.71,486,0.28,7.58,8.1,,,,,
2013-11-18,19,3.65,488,0.35,7.55,7.7,,,,,
2013-11-18,20,3.63,490,0.26,7.54,8,,,,,
2013-11-18,21,3.62,491,0.24,7.54,,,,,,ND
2013-11-18,22,3.61,492,0.22,7.53,,,,,,ND
2013-11-18,23,3.6,494,0.2,7.52,,,,,,ND
2013-11-18,24,3.59,495,0.18,7.51,,,,,,ND
2013-11-18,25,3.59,496,0.17,7.5,,,,,,ND
2013-11-18,26,3.58,497,0.15,7.49,,,,,,ND
2013-11-18,27,3.58,498,0.14,7.49,,,,,,ND
2013-11-18,28,3.57,498,0.13,7.48,,,,,,ND
2013-11-18,29,3.57,499,0.12,7.47,,,,,,ND
2013-11-18,30,3.58,499,0.11,7.47,,,,,,ND
2013-11-18,31,3.58,500,0.11,7.47,,,,,,ND
2013-11-18,32,3.58,500,0.1,7.46,,,,,,ND
2013-11-18,33,3.58,500,0.09,7.45,,,,,,ND
2013-11-18,34,3.58,500,0.09,7.44,,,,,,ND
2013-11-18,35,3.58,501,0.09,7.43,,,,,,ND
2013-11-18,36,3.59,504,0.09,7.42,,,,,,ND
2013-11-18,37,3.6,537,0.09,7.39,,,,,,ND
2013-11-18,38,3.61,550,0.09,7.373,,,,,,ND
2013-11-18,39,3.62,568,0.09,7.353,,,,,,ND
2013-11-18,40,3.63,586,0.09,7.333,,,,,,ND
