day,temp_01,temp_10,temp_20,temp_30,temp_40
2017-09-03,18.05,6.5,4.47,4.07,4.08
2017-09-04,17.76,6.5,4.46,4.08,4.08
2017-09-05,17.65,6.51,4.46,4.09,4.09
2017-09-06,17.55,6.51,4.45,4.08,4.09
2017-09-07,16.95,6.52,4.46,4.08,4.11
2017-09-08,16.52,6.52,4.45,4.08,4.11
2017-09-09,16.56,6.51,4.45,4.08,4.11
2017-09-10,16.87,6.53,4.47,4.08,4.11
2017-09-11,17.11,6.52,4.46,4.09,4.11
2017-09-12,17.27,6.52,4.47,4.09,4.11
2017-09-13,17.05,6.55,4.5,4.1,4.11
2017-09-14,16.44,6.56,4.49,4.1,4.11
2017-09-15,15.73,6.55,4.5,4.11,4.11
2017-09-16,15.48,6.53,4.52,4.12,4.11
2017-09-17,15.53,6.55,4.51,4.12,4.11
2017-09-18,15.12,6.56,4.5,4.12,4.11
2017-09-19,14.84,6.55,4.49,4.12,4.12
2017-09-20,14.72,6.55,4.51,4.12,4.12
2017-09-21,14.49,6.56,4.51,4.12,4.13
2017-09-22,14.39,6.56,4.5,4.12,4.13
2017-09-23,14.58,6.56,4.5,4.12,4.13
2017-09-24,14.74,6.59,4.51,4.12,4.13
2017-09-25,14.74,6.58,4.51,4.13,4.13
2017-09-26,14.78,6.58,4.51,4.13,4.13
2017-09-27,14.67,6.59,4.5,4.13,4.13
2017-09-28,14.56,6.6,4.52,4.14,4.14
2017-09-29,14.29,6.59,4.51,4.15,4.14
2017-09-30,13.93,6.59,4.52,4.15,4.13
2017-10-01,13.48,6.59,4.52,4.15,4.14
2017-10-02,13,6.59,4.53,4.15,4.14
2017-10-03,12.76,6.6,4.51,4.14,4.14
2017-10-04,12.52,6.6,4.51,4.14,4.14
2017-10-05,12.14,6.63,4.52,4.15,4.14
2017-10-06,11.91,6.67,4.52,4.15,4.16
2017-10-07,11.7,6.7,4.52,4.15,4.16
2017-10-08,11.47,6.74,4.52,4.15,4.16
2017-10-09,11.08,6.78,4.52,4.14,4.16
2017-10-10,10.63,6.94,4.52,4.14,4.16
2017-10-11,10.51,6.97,4.52,4.14,4.16
2017-10-12,10.58,6.99,4.52,4.15,4.16
2017-10-13,10.29,7.4,4.52,4.15,4.16
2017-10-14,10.17,7.74,4.52,4.14,4.16
2017-10-15,10.44,7.91,4.52,4.15,4.16
2017-10-16,10.61,8.08,4.53,4.15,4.16
2017-10-17,10.79,8.22,4.52,4.15,4.16
2017-10-18,10.99,8.17,4.53,4.16,4.16
2017-10-19,11.02,8.37,4.54,4.17,4.16
2017-10-20,10.87,8.3,4.55,4.17,4.17
2017-10-21,10.7,8.29,4.53,4.17,4.18
2017-10-22,10.21,8.33,4.54,4.17,4.19
2017-10-23,9.84,8.3,4.54,4.17,4.19
2017-10-24,9.52,8.6,4.53,4.17,4.19
2017-10-25,9.15,8.77,4.55,4.17,4.19
2017-10-26,9.04,9.09,4.54,4.17,4.19
2017-10-27,9.02,9.08,4.54,4.17,4.19
2017-10-28,8.85,9.01,4.54,4.17,4.19
2017-10-29,8.63,8.9,4.55,4.17,4.19
2017-10-30,8.27,8.59,4.54,4.17,4.19
2017-10-31,7.92,8.06,4.54,4.17,4.19
2017-11-01,7.69,7.83,4.54,4.17,4.19
2017-11-02,7.71,7.82,4.55,4.17,4.19
2017-11-03,7.72,7.93,4.55,4.17,4.19
2017-11-04,7.51,7.88,4.55,4.17,4.19
2017-11-05,7.37,7.92,4.56,4.17,4.19
2017-11-06,7.18,7.86,4.56,4.17,4.19
2017-11-07,6.94,7.81,4.55,4.17,4.19
2017-11-08,6.82,7.72,4.55,4.17,4.19
2017-11-09,6.58,7.57,4.55,4.18,4.19
2017-11-10,6.65,7.43,4.56,4.17,4.19
2017-11-11,6.4,7.29,4.56,4.18,4.19
2017-11-12,6.29,7,4.56,4.18,4.19
2017-11-13,6.04,6.83,4.56,4.18,4.19
2017-11-14,6.07,6.71,4.55,4.18,4.19
2017-11-15,6.28,6.58,4.56,4.18,4.19
2017-11-16,6.15,6.53,4.56,4.18,4.19
2017-11-17,5.94,6.46,4.57,4.18,4.19
2017-11-18,5.67,6.34,4.56,4.17,4.19
2017-11-19,5.62,6.18,4.56,4.17,4.19
2017-11-20,5.45,6.06,4.57,4.18,4.19
2017-11-21,5.3,5.92,4.57,4.19,4.19
2017-11-22,5.16,5.72,4.59,4.19,4.19
2017-11-23,5.42,5.55,4.65,4.19,4.19
2017-11-24,5.59,5.51,4.68,4.18,4.2
2017-11-25,5.65,5.52,4.7,4.18,4.21
2017-11-26,5.1,5.52,4.74,4.18,4.21
2017-11-27,4.83,5.45,4.74,4.18,4.21
2017-11-28,4.66,5.28,4.81,4.19,4.21
2017-11-29,4.52,5.11,4.83,4.19,4.21
2017-11-30,4.37,4.94,4.79,4.19,4.21
2017-12-01,4.26,4.74,4.63,4.19,4.21
2017-12-02,4.15,4.65,4.55,4.19,4.21
2017-12-03,3.94,4.56,4.53,4.19,4.21
2017-12-04,3.86,4.35,4.37,4.2,4.21
2017-12-05,3.79,4.26,4.31,4.2,4.21
2017-12-06,4.14,4.21,4.15,4.2,4.21
2017-12-07,3.93,4.23,4.17,4.2,4.21
2017-12-08,3.54,4.14,4.17,4.2,4.21
2017-12-09,3.27,4.05,4.18,4.2,4.21
2017-12-10,3.16,3.89,4.17,4.2,4.21
2017-12-11,3.11,3.75,4.08,4.2,4.21
2017-12-12,3.56,3.75,4.01,4.19,4.21
2017-12-13,2.92,3.69,3.74,3.92,4.21
2017-12-14,2.81,3.48,3.49,3.81,4.21
2017-12-15,2.76,3.39,3.47,3.77,4.21
2017-12-16,2.66,3.38,3.48,3.8,4.21
2017-12-17,2.61,3.23,3.51,3.75,4.21
2017-12-18,2.49,3.24,3.51,3.71,4.21
2017-12-19,2.47,3.25,3.5,3.7,4.21
2017-12-20,2.5,3.24,3.5,3.68,4.21
2017-12-21,2.48,3.26,3.5,3.67,4.21
2017-12-22,2.62,3.18,3.49,3.64,4.21
2017-12-23,2.63,2.99,3.49,3.65,4.19
2017-12-24,3.2,2.9,3.21,3.57,4.15
2017-12-25,3.19,3.03,3.24,3.56,4.13
2017-12-26,2.77,3.15,3.19,3.57,4.11
2017-12-27,2.53,3.13,3.25,3.59,4.1
2017-12-28,2.88,3.09,3.26,3.61,4.11
2017-12-29,2.53,3.07,3.24,3.62,4.08
2017-12-30,2.4,3.07,3.23,3.63,4.08
2017-12-31,2.39,2.92,3.21,3.62,4.07
2018-01-01,2.93,2.9,3.2,3.63,4.06
2018-01-02,2.36,2.93,3.22,3.64,4.06
2018-01-03,2.35,2.95,3.21,3.64,4.06
2018-01-04,2.51,2.94,3.18,3.62,4.05
2018-01-05,2.5,2.9,3.17,3.62,4.04
2018-01-06,2.45,2.88,3.18,3.62,4.03
2018-01-07,2.14,2.86,3.18,3.6,4.02
2018-01-08,2.05,2.84,3.17,3.6,4.02
2018-01-09,2,2.86,3.15,3.6,4.03
2018-01-10,2.01,2.9,3.19,3.6,4.03
2018-01-11,1.97,2.93,3.21,3.59,4.03
2018-01-12,1.93,2.94,3.21,3.57,4.03
2018-01-13,1.91,2.94,3.23,3.57,4.03
2018-01-14,1.74,2.94,3.23,3.57,4.03
2018-01-15,1.69,2.95,3.23,3.57,4.03
2018-01-16,1.7,2.97,3.24,3.57,4.03
2018-01-17,1.79,2.97,3.25,3.56,4.03
2018-01-18,1.89,2.99,3.25,3.53,4.03
2018-01-19,1.83,3,3.27,3.53,4.01
2018-01-20,1.8,3,3.29,3.52,4
2018-01-21,1.72,3.01,3.29,3.52,4
2018-01-22,1.63,3.02,3.29,3.47,3.98
2018-01-23,1.64,3.02,3.29,3.51,4
2018-01-24,1.82,3.02,3.25,3.52,4.02
2018-01-25,2.07,3.02,3.21,3.53,3.99
2018-01-26,1.98,3.03,3.21,3.57,4.01
2018-01-27,1.99,3.05,3.2,3.58,3.99
2018-01-28,2.11,3.05,3.22,3.56,3.99
2018-01-29,2.43,3.05,3.22,3.52,4
2018-01-30,2.09,3.05,3.21,3.6,3.99
2018-01-31,2.06,3.06,3.21,3.62,3.98
2018-02-01,2.13,3.08,3.21,3.62,3.99
2018-02-02,2.03,3.08,3.21,3.59,3.97
2018-02-03,2.04,3.1,3.25,3.51,3.98
2018-02-04,2.05,3.11,3.26,3.44,3.98
2018-02-05,1.93,3.11,3.28,3.44,3.98
2018-02-06,2.03,3.11,3.28,3.46,3.98
2018-02-07,1.98,3.1,3.3,3.45,3.97
2018-02-08,2.06,3.08,3.32,3.45,3.97
2018-02-09,2.06,3.1,3.33,3.47,3.98
2018-02-10,2.05,3.12,3.32,3.46,3.95
2018-02-11,2.12,3.11,3.33,3.51,3.98
2018-02-12,2.21,3.11,3.34,3.55,3.98
2018-02-13,2.22,3.11,3.35,3.61,3.99
2018-02-14,2.24,3.11,3.36,3.54,3.95
2018-02-15,2.15,3.11,3.37,3.58,3.96
2018-02-16,2.21,3.11,3.39,3.59,3.99
2018-02-17,2.27,3.11,3.37,3.61,4
2018-02-18,2.19,3.11,3.35,3.64,4
2018-02-19,2.23,3.1,3.39,3.65,3.97
2018-02-20,2.22,3.08,3.38,3.64,3.96
2018-02-21,2.14,3.07,3.31,3.66,3.99
2018-02-22,1.98,3.08,3.32,3.64,3.99
2018-02-23,1.94,3.11,3.33,3.67,3.99
2018-02-24,1.9,3.11,3.34,3.68,3.97
2018-02-25,1.88,3.11,3.35,3.66,3.99
2018-02-26,1.9,3.1,3.36,3.67,3.99
2018-02-27,1.92,3.09,3.38,3.69,4
2018-02-28,1.95,3.08,3.38,3.7,3.97
2018-03-01,1.99,3.1,3.36,3.69,3.98
2018-03-02,2.06,3.11,3.36,3.7,3.98
2018-03-03,2.12,3.09,3.37,3.69,3.98
2018-03-04,2.26,3.08,3.38,3.67,3.98
2018-03-05,2.35,3.11,3.39,3.7,3.97
2018-03-06,2.6,3.1,3.4,3.68,3.96
2018-03-07,2.68,3.1,3.39,3.7,3.97
2018-03-08,2.83,3.11,3.38,3.7,3.94
2018-03-09,2.88,3.1,3.38,3.7,3.95
2018-03-10,2.9,3.11,3.39,3.7,3.98
2018-03-11,2.97,3.11,3.39,3.68,3.94
2018-03-12,3.41,3.11,3.39,3.7,3.93
2018-03-13,3.83,3.11,3.4,3.7,3.97
2018-03-14,3.13,3.11,3.4,3.68,3.97
2018-03-15,2.96,3.11,3.39,3.69,3.88
2018-03-16,2.92,3.12,3.38,3.67,3.95
2018-03-17,2.87,3.11,3.36,3.67,3.95
2018-03-18,2.95,3.11,3.36,3.63,3.96
2018-03-19,3.07,3.13,3.34,3.65,3.93
2018-03-20,3.14,3.13,3.31,3.67,3.97
2018-03-21,3.2,3.15,3.29,3.57,3.96
2018-03-22,3.3,3.19,3.31,3.41,3.98
2018-03-23,3.39,3.2,3.31,3.41,3.94
2018-03-24,3.44,3.18,3.33,3.59,3.95
2018-03-25,3.69,3.2,3.34,3.49,3.96
2018-03-26,3.82,3.19,3.34,3.57,3.96
2018-03-27,3.67,3.21,3.33,3.6,3.96
2018-03-28,3.77,3.22,3.34,3.56,3.95
2018-03-29,3.85,3.22,3.34,3.5,3.95
2018-03-30,4.1,3.24,3.34,3.52,3.96
2018-03-31,4.26,3.24,3.34,3.54,3.97
2018-04-01,4.53,3.24,3.34,3.53,3.96
2018-04-02,4.4,3.25,3.34,3.53,3.94
2018-04-03,4.75,3.27,3.34,3.52,3.95
2018-04-04,5.98,3.28,3.34,3.53,3.96
2018-04-05,6.36,3.32,3.34,3.52,3.93
2018-04-06,5.55,3.72,3.44,3.44,3.83
2018-04-07,5.6,4,3.63,3.41,3.8
2018-04-08,7.01,4.11,3.66,3.42,3.77
2018-04-09,7.46,4.17,3.66,3.46,3.71
2018-04-10,7.18,4.23,3.76,3.48,3.66
2018-04-11,6.26,4.28,3.73,3.5,3.64
2018-04-12,6.87,4.39,3.7,3.51,3.6
2018-04-13,7.34,4.41,3.72,3.52,3.59
2018-04-14,7.89,4.53,3.71,3.53,3.6
2018-04-15,7.79,4.59,3.73,3.54,3.59
2018-04-16,8.32,4.58,3.71,3.55,3.58
2018-04-17,7.75,4.54,3.72,3.55,3.58
2018-04-18,7.96,4.57,3.73,3.56,3.58
2018-04-19,8.32,4.58,3.73,3.57,3.58
2018-04-20,8.63,4.57,3.72,3.57,3.58
2018-04-21,9.02,4.56,3.72,3.57,3.58
2018-04-22,8.7,4.6,3.73,3.57,3.58
2018-04-23,9.03,4.6,3.74,3.57,3.58
2018-04-24,9.46,4.6,3.74,3.58,3.59
2018-04-25,9.55,4.64,3.73,3.59,3.59
2018-04-26,9.6,4.61,3.76,3.6,3.6
2018-04-27,9.72,4.58,3.75,3.6,3.61
2018-04-28,10.8,4.6,3.77,3.6,3.61
2018-04-29,12.2,4.62,3.77,3.6,3.61
2018-04-30,13.18,4.64,3.78,3.6,3.61
2018-05-01,13,4.67,3.78,3.61,3.61
2018-05-02,12.26,4.65,3.81,3.62,3.62
2018-05-03,14,4.68,3.79,3.63,3.63
2018-05-04,12.63,4.69,3.79,3.63,3.64
2018-05-05,12.63,4.69,3.8,3.62,3.64
2018-05-06,13.28,4.71,3.82,3.63,3.64
2018-05-07,14.17,4.68,3.81,3.62,3.64
2018-05-08,15.13,4.69,3.82,3.63,3.64
2018-05-09,15.83,4.76,3.81,3.63,3.64
2018-05-10,16.31,4.79,3.81,3.63,3.64
2018-05-11,16.48,4.76,3.83,3.64,3.65
2018-05-12,15.92,4.73,3.84,3.64,3.66
2018-05-13,16.61,4.7,3.83,3.64,3.66
2018-05-14,15.88,4.71,3.83,3.65,3.66
2018-05-15,15.66,4.74,3.85,3.65,3.66
2018-05-16,16.34,4.74,3.84,3.65,3.66
2018-05-17,16.39,4.75,3.84,3.65,3.66
2018-05-18,15.93,4.75,3.82,3.65,3.66
2018-05-19,16.04,4.77,3.82,3.65,3.66
2018-05-20,16.34,4.78,3.82,3.65,3.66
2018-05-21,17.2,4.79,3.83,3.65,3.66
2018-05-22,17.14,4.77,3.84,3.65,3.67
2018-05-23,17.34,4.76,3.85,3.65,3.69
2018-05-24,18.37,4.76,3.85,3.66,3.69
2018-05-25,18.75,4.77,3.86,3.66,3.69
2018-05-26,18.47,4.82,3.88,3.66,3.69
2018-05-27,19.72,4.81,3.88,3.67,3.69
2018-05-28,20.13,4.78,3.88,3.68,3.69
2018-05-29,20.24,4.77,3.88,3.68,3.69
2018-05-30,20.57,4.79,3.88,3.68,3.69
2018-05-31,20.58,4.84,3.87,3.68,3.69
2018-06-01,20.53,4.84,3.87,3.68,3.69
2018-06-02,20.1,4.79,3.85,3.68,3.69
2018-06-03,20.36,4.83,3.86,3.68,3.69
2018-06-04,20.62,4.86,3.86,3.68,3.69
2018-06-05,18.66,4.84,3.88,3.68,3.69
2018-06-06,17.95,4.8,3.88,3.68,3.7
2018-06-07,19.13,4.82,3.88,3.68,3.71
2018-06-08,20.14,4.86,3.89,3.68,3.72
2018-06-09,20.59,4.87,3.89,3.68,3.72
2018-06-10,21.17,4.88,3.89,3.7,3.72
2018-06-11,20.49,4.83,3.89,3.7,3.72
2018-06-12,19.48,4.83,3.9,3.7,3.72
2018-06-13,19.57,4.82,3.9,3.7,3.72
2018-06-14,19.8,4.85,3.89,3.7,3.72
2018-06-15,20.22,4.85,3.88,3.7,3.72
2018-06-16,20.59,4.84,3.88,3.7,3.72
2018-06-17,21.14,4.84,3.9,3.7,3.72
2018-06-18,20.99,4.85,3.91,3.7,3.72
2018-06-19,20.83,4.87,3.92,3.71,3.72
2018-06-20,20.76,4.85,3.9,3.71,3.72
2018-06-21,21.06,4.84,3.91,3.7,3.72
2018-06-22,18.94,4.85,3.92,3.72,3.73
2018-06-23,19.08,4.87,3.9,3.72,3.74
2018-06-24,18.61,4.89,3.9,3.73,3.74
2018-06-25,18.68,4.89,3.9,3.73,3.74
2018-06-26,19.3,4.87,3.9,3.73,3.74
2018-06-27,20.7,4.87,3.91,3.73,3.74
2018-06-28,21.48,4.88,3.92,3.73,3.74
2018-06-29,20.65,4.9,3.92,3.73,3.74
2018-06-30,19.09,4.91,3.92,3.73,3.74
2018-07-01,18.83,4.91,3.91,3.73,3.74
2018-07-02,18.75,4.89,3.91,3.73,3.74
2018-07-03,19.13,4.88,3.91,3.73,3.74
2018-07-04,21,4.89,3.91,3.73,3.74
2018-07-05,21.55,4.92,3.91,3.73,3.74
2018-07-06,20.72,4.92,3.92,3.73,3.74
2018-07-07,21.17,4.92,3.93,3.73,3.74
2018-07-08,21.28,4.95,3.92,3.73,3.74
2018-07-09,21.42,4.95,3.94,3.73,3.74
2018-07-10,21.98,4.94,3.95,3.73,3.74
2018-07-11,22.27,4.96,3.96,3.74,3.75
2018-07-12,21.37,5.02,3.94,3.75,3.75
2018-07-13,21.24,5.02,3.95,3.75,3.76
2018-07-14,21.54,5.03,3.95,3.75,3.77
2018-07-15,21.31,5.01,3.96,3.76,3.77
2018-07-16,21.39,5.02,3.98,3.76,3.77
2018-07-17,21.77,5.02,3.96,3.76,3.77
2018-07-18,22.5,5.03,3.97,3.76,3.77
2018-07-19,22.43,5.06,3.97,3.76,3.77
2018-07-20,21.6,5.03,3.97,3.76,3.77
2018-07-21,21.75,5.04,3.98,3.76,3.77
2018-07-22,21.89,5.04,3.96,3.76,3.77
2018-07-23,21.89,5.04,3.96,3.76,3.77
2018-07-24,21.98,5.05,3.96,3.76,3.77
2018-07-25,21.87,5.09,3.96,3.77,3.77
2018-07-26,22.06,5.08,3.97,3.77,3.77
2018-07-27,22.2,5.09,3.96,3.77,3.77
2018-07-28,22.47,5.08,3.97,3.76,3.77
2018-07-29,22.39,5.09,3.98,3.77,3.78
2018-07-30,22.89,5.1,3.99,3.78,3.79
2018-07-31,23.29,5.1,3.99,3.78,3.79
2018-08-01,23.42,5.05,3.99,3.78,3.79
2018-08-02,23.64,5.07,3.99,3.78,3.79
2018-08-03,23.67,5.08,3.98,3.78,3.79
2018-08-04,23.36,5.1,3.98,3.78,3.79
2018-08-05,22.82,5.1,3.98,3.78,3.79
2018-08-06,22.54,5.09,3.99,3.78,3.79
2018-08-07,23.03,5.07,4,3.78,3.79
2018-08-08,23.69,5.07,4,3.78,3.79
2018-08-09,23.93,5.09,4,3.78,3.79
2018-08-10,23.53,5.1,4,3.78,3.79
2018-08-11,21.8,5.1,4,3.78,3.79
2018-08-12,21.55,5.09,4,3.78,3.79
2018-08-13,22.2,5.13,4,3.78,3.79
2018-08-14,22.15,5.17,3.99,3.78,3.79
2018-08-15,21.75,5.17,3.99,3.78,3.79
2018-08-16,21.59,5.17,4,3.78,3.8
2018-08-17,21.64,5.16,4,3.78,3.8
2018-08-18,21.68,5.12,4.01,3.78,3.81
2018-08-19,21.41,5.13,4.01,3.79,3.82
2018-08-20,21.81,5.16,4.01,3.78,3.82
2018-08-21,20.39,5.17,4.03,3.79,3.82
2018-08-22,19.79,5.14,4.03,3.79,3.82
2018-08-23,20.7,5.15,4.02,3.8,3.82
2018-08-24,21.21,5.17,4.01,3.8,3.82
2018-08-25,19.54,5.22,4.01,3.81,3.82
2018-08-26,18.68,5.21,4.01,3.81,3.82
2018-08-27,19.03,5.21,4.01,3.81,3.82
2018-08-28,19.25,5.21,4.01,3.81,3.82
2018-08-29,19.06,5.21,4,3.81,3.82
2018-08-30,19.46,5.24,4.01,3.81,3.82
2018-08-31,19.36,5.28,4.01,3.81,3.82
2018-09-01,19.22,5.27,4.02,3.81,3.82
2018-09-02,19.31,5.26,4.01,3.81,3.82
2018-09-03,19.25,5.28,4.03,3.82,3.82
2018-09-04,19.19,5.26,4.04,3.81,3.82
2018-09-05,18.9,5.26,4.02,3.82,3.82
2018-09-06,19.11,5.25,4.04,3.83,3.83
2018-09-07,18.84,5.27,4.03,3.83,3.84
2018-09-08,18.52,5.28,4.03,3.83,3.85
2018-09-09,17.78,5.31,4.02,3.83,3.85
2018-09-10,18.06,5.31,4.02,3.83,3.85
2018-09-11,18.37,5.31,4.02,3.83,3.85
2018-09-12,18.88,5.3,4.02,3.83,3.85
2018-09-13,17.62,5.29,4.03,3.83,3.85
2018-09-14,17.4,5.3,4.03,3.83,3.85
2018-09-15,17.08,5.31,4.02,3.83,3.85
2018-09-16,17.02,5.3,4.02,3.83,3.85
2018-09-17,17.4,5.3,4.03,3.83,3.85
2018-09-18,17.83,5.33,4.04,3.83,3.85
2018-09-19,18.44,5.34,4.06,3.83,3.85
2018-09-20,18.45,5.36,4.07,3.83,3.85
2018-09-21,18.4,5.36,4.07,3.83,3.85
2018-09-22,16.02,5.37,4.07,3.84,3.85
2018-09-23,15.47,5.37,4.07,3.84,3.85
2018-09-24,14.73,5.36,4.06,3.83,3.85
2018-09-25,14.38,5.37,4.06,3.84,3.85
2018-09-26,14.17,5.38,4.06,3.84,3.85
2018-09-27,15.34,5.38,4.06,3.84,3.86
2018-09-28,14.68,5.4,4.06,3.84,3.87
2018-09-29,13.71,5.41,4.06,3.84,3.87
2018-09-30,13.69,5.41,4.06,3.84,3.87
2018-10-01,13.52,5.43,4.06,3.84,3.87
2018-10-02,13.4,5.44,4.07,3.84,3.87
2018-10-03,12.94,5.47,4.07,3.84,3.87
2018-10-04,12.74,5.51,4.07,3.85,3.87
2018-10-05,13.12,5.54,4.08,3.85,3.87
2018-10-06,13.05,5.55,4.08,3.86,3.87
2018-10-07,12.89,5.55,4.08,3.86,3.87
2018-10-08,11.76,5.57,4.08,3.86,3.87
2018-10-09,11.92,5.58,4.08,3.86,3.87
2018-10-10,12.16,5.57,4.08,3.86,3.87
2018-10-11,11.98,5.59,4.07,3.86,3.87
2018-10-12,12.07,5.61,4.08,3.86,3.87
2018-10-13,11.96,5.59,4.09,3.86,3.87
2018-10-14,11.69,5.6,4.09,3.86,3.87
2018-10-15,11.46,5.6,4.09,3.86,3.87
2018-10-16,10.92,5.57,4.09,3.86,3.87
2018-10-17,10.78,5.58,4.09,3.86,3.88
2018-10-18,10.65,5.57,4.09,3.86,3.88
2018-10-19,10.33,5.6,4.09,3.86,3.89
2018-10-20,9.7,5.6,4.09,3.86,3.9
2018-10-21,9.52,5.62,4.09,3.86,3.9
2018-10-22,9.12,5.64,4.1,3.87,3.9
2018-10-23,8.94,5.67,4.1,3.87,3.9
2018-10-24,8.77,5.72,4.1,3.87,3.9
2018-10-25,8.61,5.82,4.09,3.88,3.9
2018-10-26,8.65,5.77,4.09,3.88,3.9
2018-10-27,8.73,6.05,4.09,3.88,3.9
2018-10-28,8.01,6.52,4.09,3.88,3.9
2018-10-29,7.71,6.71,4.09,3.88,3.9
2018-10-30,9.31,7.14,4.09,3.88,3.9
2018-10-31,8.79,8.08,4.1,3.88,3.9
2018-11-01,8.19,7.97,4.1,3.88,3.9
2018-11-02,8.65,8.11,4.11,3.89,3.9
2018-11-03,7.7,8.15,4.11,3.89,3.9
2018-11-04,7.36,8.05,4.12,3.89,3.9
2018-11-05,7.91,8.12,4.12,3.89,3.9
2018-11-06,7.46,8.21,4.13,3.89,3.9
2018-11-07,7.38,8.24,4.12,3.89,3.9
2018-11-08,6.78,8.26,4.12,3.89,3.9
2018-11-09,6.9,8.24,4.12,3.89,3.9
2018-11-10,6.84,8.23,4.12,3.89,3.9
2018-11-11,6.5,8.24,4.12,3.89,3.9
2018-11-12,6.74,8.08,4.12,3.89,3.9
2018-11-13,6.87,7.95,4.12,3.89,3.9
2018-11-14,6.81,8,4.13,3.89,3.9
2018-11-15,6.58,8,4.12,3.89,3.9
2018-11-16,5.87,7.91,4.12,3.89,3.9
2018-11-17,5.59,7.62,4.12,3.89,3.9
2018-11-18,5.69,7.44,4.12,3.89,3.9
2018-11-19,5.63,7.25,4.11,3.89,3.9
2018-11-20,5.47,7.02,4.1,3.89,3.9
2018-11-21,5.28,6.67,4.11,3.89,3.9
2018-11-22,5.14,6.4,4.11,3.89,3.9
2018-11-23,5.02,6.12,4.11,3.89,3.9
2018-11-24,5,5.85,4.1,3.89,3.91
2018-11-25,4.96,5.71,4.1,3.89,3.91
2018-11-26,4.79,5.52,4.1,3.89,3.92
2018-11-27,4.71,5.36,4.1,3.89,3.92
2018-11-28,4.48,5.12,4.1,3.89,3.92
2018-11-29,4.36,4.74,4.11,3.89,3.93
2018-11-30,4.2,4.14,4.21,3.89,3.92
2018-12-01,3.96,3.75,4.26,3.89,3.93
2018-12-02,4.04,3.85,4.27,3.89,3.93
2018-12-03,4.11,3.75,4.27,3.89,3.93
2018-12-04,4.25,3.72,4.27,3.89,3.93
2018-12-05,3.76,3.36,4.27,3.89,3.93
2018-12-06,3.57,3.31,4.27,3.89,3.93
2018-12-07,3.56,3.4,4.26,3.89,3.93
2018-12-08,3.81,3.27,4.26,3.9,3.93
2018-12-09,3.56,3.26,4.24,3.91,3.93
2018-12-10,3.34,3.03,4.23,3.91,3.93
2018-12-11,3.11,3.04,4.23,3.91,3.93
2018-12-12,2.96,2.99,4.22,3.91,3.93
2018-12-13,2.85,2.85,4.21,3.91,3.93
2018-12-14,2.78,2.8,4.2,3.91,3.93
2018-12-15,2.72,2.84,4.2,3.91,3.93
2018-12-16,2.63,2.64,4.2,3.91,3.93
2018-12-17,2.57,2.46,4.2,3.91,3.93
2018-12-18,2.52,2.48,4.19,3.91,3.93
2018-12-19,2.46,2.57,4.18,3.91,3.93
2018-12-20,2.39,2.39,4.17,3.91,3.93
2018-12-21,2.44,2.23,4.16,3.91,3.93
2018-12-22,2.5,2.16,4.16,3.91,3.93
2018-12-23,2.47,2.19,4.15,3.91,3.93
2018-12-24,2.42,2.13,4.14,3.91,3.93
2018-12-25,2.43,2.18,4.14,3.91,3.93
2018-12-26,2.65,2.16,4.14,3.91,3.93
2018-12-27,2.7,2.11,4.12,3.92,3.94
2018-12-28,2.71,2.05,4.12,3.93,3.94
2018-12-29,2.55,2.16,4.12,3.93,3.95
2018-12-30,2.65,2.07,4.13,3.93,3.95
2018-12-31,2.38,2.01,4.12,3.94,3.95
2019-01-01,2.51,1.9,4.1,3.94,3.95
2019-01-02,2.3,1.78,4.08,3.94,3.95
2019-01-03,2.17,1.78,4.03,3.94,3.95
2019-01-04,2.14,1.69,4.05,3.94,3.95
2019-01-05,2.18,1.69,4.03,3.94,3.95
2019-01-06,1.98,1.7,4.04,3.94,3.95
2019-01-07,1.92,1.7,4.02,3.94,3.95
2019-01-08,2,1.69,4.03,3.94,3.95
2019-01-09,1.96,1.71,4.01,3.94,3.95
2019-01-10,1.69,1.72,4,3.94,3.95
2019-01-11,1.76,1.72,4,3.94,3.95
2019-01-12,2.01,1.75,4,3.94,3.95
2019-01-13,2.06,1.75,4,3.94,3.95
2019-01-14,1.97,1.76,3.99,3.94,3.95
2019-01-15,1.93,1.76,4,3.94,3.95
2019-01-16,1.93,1.77,3.99,3.94,3.95
2019-01-17,2.05,1.76,3.99,3.94,3.95
2019-01-18,1.87,1.78,3.99,3.94,3.95
2019-01-19,1.81,1.79,3.99,3.94,3.95
2019-01-20,1.8,1.73,4,3.94,3.95
2019-01-21,1.77,1.75,3.99,3.94,3.95
2019-01-22,1.7,1.77,4,3.94,3.95
2019-01-23,1.56,1.74,4.01,3.94,3.95
2019-01-24,1.55,1.79,4.02,3.94,3.95
2019-01-25,1.64,1.76,4.02,3.94,3.95
2019-01-26,1.68,1.81,4.02,3.94,3.95
2019-01-27,1.75,1.83,4.02,3.94,3.95
2019-01-28,1.85,1.86,4.02,3.93,3.95
2019-01-29,1.92,1.89,4.02,3.93,3.95
2019-01-30,1.88,1.89,4.02,3.91,3.95
2019-01-31,,,,,
2019-02-01,,,,,
2019-02-02,,,,,
2019-02-03,,,,,
2019-02-04,,,,,
2019-02-05,,,,,
2019-02-06,,,,,
2019-02-07,,,,,
2019-02-08,,,,,
2019-02-09,,,,,
2019-02-10,,,,,
